# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_com_aroma_ring[1] c_com_aroma_ring[2] c_com_aroma_ring[3]
6000 12
1 2.48965 19.9073 -20.9309
2 4.02141 -4.33882 -20.7381
3 -9.08486 7.88858 -20.4529
4 -16.4493 8.27871 11.71
5 -5.62416 -0.917195 10.9466
6 -10.9278 8.33626 42.6276
7 12.2486 -20.8229 -20.715
8 -7.10158 -38.156 -20.3714
9 -42.7971 20.1241 -20.9714
10 -46.0107 -15.434 11.6661
11 -2.5136 15.285 -20.427
12 29.2167 8.92862 11.7825
2214000 12
1 2.48377 20.0497 -20.7457
2 4.78221 -3.93038 -20.4312
3 -9.46004 8.16605 -20.6079
4 -16.7591 8.50483 11.6499
5 -7.0509 -1.61355 11.3467
6 -11.4681 8.53863 42.4461
7 12.2343 -20.2144 -20.9418
8 -7.44942 -37.9629 -20.5134
9 -42.8357 20.2012 -20.7806
10 -46.5068 -14.7668 11.9525
11 -3.79813 15.6571 -20.42
12 28.9737 9.13819 11.649
2220000 12
1 2.04389 19.7572 -20.6625
2 4.27897 -3.10891 -20.5545
3 -9.87671 7.93251 -20.5005
4 -16.0937 8.51785 11.5299
5 -7.20767 -1.56468 11.7132
6 -11.833 8.16899 42.5428
7 11.1775 -20.0424 -20.786
8 -7.96128 -38.4078 -20.5437
9 -43.295 19.7993 -20.645
10 -47.1382 -15.5301 11.8079
11 -3.83355 15.7409 -20.5471
12 29.5538 9.0912 11.5357
2226000 12
1 2.62494 19.6834 -20.4342
2 4.546 -2.38202 -20.5137
3 -10.1031 7.67897 -20.447
4 -16.1024 8.95374 11.3537
5 -7.02403 -1.56207 11.6067
6 -11.8308 7.87252 42.8675
7 10.6473 -20.1074 -20.7183
8 -8.19634 -38.6143 -20.4725
9 -42.7126 19.6696 -20.5836
10 -47.1421 -15.9787 11.7417
11 -4.6048 16.5451 -20.6693
12 29.3843 9.4306 11.3465
2232000 12
1 3.79103 19.6891 -20.7037
2 5.57241 -1.89835 -20.8785
3 -10.1887 7.37863 -20.3278
4 -16.7387 9.18752 11.7013
5 -6.03656 -1.43713 11.5504
6 -12.0452 8.20105 42.7703
7 10.6752 -21.2937 -20.662
8 -8.37307 -38.7775 -20.3988
9 -41.4732 19.5895 -20.699
10 -47.2543 -15.7142 11.5152
11 -5.28536 16.4144 -20.5162
12 28.6371 9.53724 11.6939
2238000 12
1 4.06774 19.9184 -20.4407
2 6.71789 -1.66943 -20.6671
3 -10.2781 7.67571 -20.6076
4 -16.414 8.50918 11.5995
5 -6.61059 -0.331392 11.7017
6 -12.1343 8.16702 42.4846
7 11.5959 -21.7128 -20.7148
8 -8.5509 -38.0093 -20.5431
9 -41.2986 19.719 -20.4462
10 -47.6923 -15.3589 11.6047
11 -5.08184 16.15 -20.2907
12 28.9629 8.88226 11.5792
2244000 12
1 3.88856 19.9524 -20.3456
2 7.25434 -0.54115 -20.4649
3 -10.3608 8.65346 -20.6196
4 -15.4689 8.90668 11.6047
5 -8.21496 -0.283241 11.8135
6 -12.1879 9.222 42.4699
7 11.7068 -21.8443 -20.7997
8 -8.49236 -37.9193 -20.411
9 -41.4755 19.7563 -20.3643
10 -47.404 -15.0839 11.7107
11 -5.75986 16.5471 -20.3493
12 29.8651 9.1995 11.5695
2250000 12
1 3.70857 19.9224 -20.6822
2 7.9252 0.580536 -20.4406
3 -10.4623 8.88622 -20.3491
4 -16.0674 8.8826 11.649
5 -8.84626 -0.41991 12.0293
6 -12.3151 9.5802 42.7644
7 11.5671 -21.3381 -20.6725
8 -8.69894 -37.7784 -20.403
9 -41.5342 19.8492 -20.6943
10 -47.3872 -14.7068 11.7195
11 -7.39103 16.3245 -20.3927
12 29.276 9.17506 11.6254
2256000 12
1 2.8249 19.8013 -20.7409
2 8.42528 1.06532 -20.1887
3 -10.5908 8.83967 -20.5501
4 -16.2165 8.68748 11.7722
5 -8.52251 -1.10687 12.016
6 -12.3554 9.78736 42.4781
7 11.698 -20.9161 -20.4808
8 -8.84651 -38.0221 -20.5046
9 -42.4725 19.8034 -20.74
10 -47.9855 -14.5332 11.502
11 -8.36552 16.1852 -20.5952
12 29.1313 9.05155 11.8003
2262000 12
1 2.00229 19.7182 -20.6292
2 9.03845 0.948217 -20.4559
3 -10.6597 9.06437 -20.7822
4 -16.301 8.5198 11.9236
5 -7.82933 -0.924978 11.7151
6 -12.3956 10.1518 42.2965
7 11.4718 -20.5998 -20.627
8 -9.10013 -38.1803 -20.6367
9 -43.3354 19.6338 -20.5385
10 -48.1956 -15.5483 11.7758
11 -8.25051 15.7132 -20.4395
12 28.992 8.73332 11.945
2268000 12
1 1.49546 19.492 -20.2897
2 9.81491 1.30677 -20.6407
3 -11.2345 8.98482 -20.6277
4 -16.3769 8.41351 12.0286
5 -6.95079 -1.31033 11.5854
6 -12.8601 10.3449 42.4377
7 10.734 -20.7278 -20.5823
8 -9.50931 -38.1296 -20.5254
9 -43.8442 19.3676 -20.2949
10 -48.7531 -16.1079 11.7095
11 -8.36149 16.4156 -20.7914
12 28.8804 8.47451 11.9493
2274000 12
1 0.924126 20.0577 -20.3312
2 10.0492 0.969443 -20.5454
3 -11.6732 9.95975 -20.5028
4 -16.8004 8.28301 11.6176
5 -6.08127 -2.04402 11.7295
6 -12.9026 11.5447 42.4385
7 10.8984 -21.0567 -20.6065
8 -10.2894 -37.494 -20.3871
9 -44.3748 19.8739 -20.3249
10 -48.8034 -16.8411 11.6372
11 -7.36513 17.0746 -20.6649
12 28.4984 8.19456 11.6001
2280000 12
1 1.21139 20.1383 -20.6368
2 10.01 0.567383 -20.5887
3 -11.5616 10.1948 -20.6311
4 -16.632 8.20792 11.33
5 -6.04268 -2.05507 11.4993
6 -12.7459 11.7403 42.3291
7 10.9485 -21.2061 -20.3462
8 -10.6056 -37.6067 -20.5719
9 -44.066 20.0919 -20.6113
10 -47.4615 -17.1222 11.5563
11 -6.89146 17.3683 -20.7757
12 28.6451 8.24831 11.3524
2286000 12
1 1.52813 20.3157 -20.7249
2 9.14358 0.232424 -20.7039
3 -11.508 9.08128 -20.7105
4 -15.1779 8.22322 11.6164
5 -5.65758 -1.76588 11.1889
6 -12.7507 10.5727 42.3748
7 11.8987 -20.9572 -20.2799
8 -10.3859 -38.5379 -20.8252
9 -43.7911 20.3793 -20.6466
10 -48.0671 -17.5343 11.4281
11 -6.53191 16.4984 -20.7023
12 30.1344 8.15029 11.6024
2292000 12
1 1.299 20.6806 -20.3781
2 7.84477 0.0427078 -20.2511
3 -11.5288 8.10874 -20.5872
4 -14.3867 8.05944 11.4185
5 -5.70865 -2.3209 11.3737
6 -12.8124 9.30934 42.4919
7 12.8537 -21.1803 -20.5608
8 -10.367 -39.4768 -20.6375
9 -44.0179 20.7988 -20.476
10 -48.4772 -17.565 11.5436
11 -6.48194 16.0061 -20.7465
12 30.9435 7.9006 11.4063
2298000 12
1 0.996246 21.3519 -20.4233
2 7.33137 0.13742 -20.9477
3 -12.1377 7.5881 -20.9203
4 -13.7981 7.58322 11.3367
5 -5.296 -2.10194 11.6262
6 -13.4056 8.94689 42.2997
7 12.7907 -20.8606 -20.652
8 -10.9231 -39.8949 -21.0744
9 -44.349 21.5901 -20.4411
10 -49.0068 -17.7273 11.5766
11 -6.45651 15.6282 -20.742
12 31.5258 7.34759 11.351
2304000 12
1 1.37946 21.9858 -20.8167
2 6.9891 0.235984 -20.9322
3 -12.2761 7.13303 -20.7096
4 -13.6741 7.52853 11.7733
5 -5.18677 -1.60134 11.768
6 -13.7529 8.39946 42.4709
7 12.7802 -21.0025 -20.7007
8 -10.8591 -39.8535 -20.7101
9 -43.8963 22.2318 -20.8324
10 -49.0276 -17.8894 11.4625
11 -7.38912 15.1032 -20.6127
12 31.6779 7.2924 11.7598
2310000 12
1 1.47448 21.9303 -20.8177
2 7.2935 0.554303 -20.5975
3 -12.4744 6.87 -20.4905
4 -13.6529 7.95017 11.6027
5 -4.71961 -0.575956 11.7296
6 -13.716 7.98323 42.6447
7 13.3397 -21.3328 -20.6549
8 -11.1585 -40.3346 -20.3979
9 -43.8572 22.176 -20.8537
10 -49.0596 -17.2852 11.4181
11 -8.64215 16.1192 -20.3961
12 31.6243 7.78219 11.622
2316000 12
1 1.08948 22.6516 -20.5552
2 7.76214 -0.14022 -20.749
3 -13.1484 6.80829 -20.7393
4 -13.5898 8.5843 11.7533
5 -4.8269 0.0823185 11.5205
6 -14.5355 8.01205 42.3826
7 13.9056 -21.9567 -20.465
8 -11.6412 -40.2851 -20.5569
9 -44.2886 22.9306 -20.5771
10 -48.9302 -16.5877 11.3836
11 -8.63251 16.6986 -20.4838
12 31.7475 8.37414 11.7116
2322000 12
1 1.0448 23.2485 -20.7669
2 8.45068 -0.979565 -20.221
3 -13.5016 6.51297 -20.4
4 -13.3085 9.07115 11.7046
5 -4.9674 0.78434 11.8396
6 -15.0435 7.67939 42.5909
7 14.4362 -21.6986 -20.4173
8 -12.0509 -40.316 -20.2461
9 -44.3737 23.6746 -20.7689
10 -49.5045 -15.986 11.5101
11 -8.01953 16.8317 -20.501
12 32.1375 8.59057 11.6689
2328000 12
1 1.63038 24.2505 -20.8677
2 9.1692 -0.688502 -20.1451
3 -13.4817 6.25648 -20.4987
4 -13.949 9.03362 11.4936
5 -5.73181 0.418349 11.828
6 -14.9675 7.48849 42.6156
7 15.0703 -22.6369 -20.4464
8 -11.7918 -40.5395 -20.5002
9 -43.9011 24.7497 -20.8099
10 -49.4287 -15.2803 11.6931
11 -9.09153 17.8662 -20.3775
12 31.487 8.6825 11.548
2334000 12
1 2.27082 23.3912 -20.8547
2 9.25856 -0.520412 -20.4719
3 -12.7107 6.02908 -20.6549
4 -14.6215 8.93042 11.6644
5 -6.40292 0.700884 11.8264
6 -14.1084 7.27466 42.5186
7 14.4953 -23.1112 -20.7225
8 -10.7841 -40.0484 -20.5062
9 -43.2837 23.9284 -20.8881
10 -49.4019 -15.7275 11.9615
11 -9.84277 17.5326 -20.6127
12 30.7308 8.67038 11.6828
2340000 12
1 2.36831 23.7242 -20.5313
2 9.66602 -0.642972 -20.511
3 -11.8316 6.23921 -20.6011
4 -15.2204 8.802 11.9588
5 -6.14835 1.07394 11.7283
6 -13.5852 6.84249 42.4822
7 14.433 -23.7687 -20.5721
8 -10.1814 -40.0338 -20.6029
9 -43.1626 24.1757 -20.5466
10 -48.8512 -15.5842 11.7694
11 -9.8188 16.9207 -20.7634
12 30.1018 8.65037 11.9198
2346000 12
1 2.86153 23.8916 -20.5028
2 9.36456 -0.896054 -20.5139
3 -12.2352 6.31355 -20.7963
4 -15.3962 8.77745 11.8252
5 -6.4058 1.64348 11.8139
6 -13.904 6.5607 42.3189
7 14.3357 -23.7625 -20.4969
8 -10.3984 -40.3348 -20.7362
9 -42.6782 24.4411 -20.5413
10 -49.0771 -16.5503 11.5729
11 -9.78723 17.0354 -20.5124
12 29.9001 8.66476 11.821
2352000 12
1 2.70395 23.6599 -20.5754
2 9.11696 -0.490002 -20.5409
3 -12.0842 6.23587 -20.7111
4 -14.9226 8.63394 11.5717
5 -7.23636 0.874987 11.7502
6 -13.9584 7.06469 42.3757
7 13.9189 -23.622 -20.1965
8 -10.252 -40.6198 -20.6411
9 -42.9018 24.2686 -20.5789
10 -49.6957 -17.1784 11.3612
11 -9.31491 15.98 -20.4569
12 30.3796 8.47922 11.5523
2358000 12
1 2.81591 23.0729 -20.5775
2 9.00401 -0.525478 -20.7196
3 -12.7377 6.55273 -20.6335
4 -14.5103 8.62218 11.51
5 -7.85703 0.233141 11.3863
6 -14.5101 7.4709 42.5721
7 12.7308 -23.4938 -20.4378
8 -10.9922 -40.4052 -20.7168
9 -42.8718 23.7034 -20.5518
10 -50.4468 -17.9593 11.6398
11 -9.08193 15.8682 -20.2655
12 30.8343 8.31207 11.5495
2364000 12
1 2.51703 22.2621 -20.6884
2 8.89775 -0.371834 -20.8563
3 -12.5927 6.22964 -20.6464
4 -14.6159 8.59085 11.477
5 -7.629 -0.121318 11.2933
6 -14.3448 7.1786 42.4399
7 13.1071 -22.7435 -20.3297
8 -10.8832 -40.6369 -20.6144
9 -43.1516 22.866 -20.5989
10 -50.9966 -17.8422 11.6538
11 -9.7059 15.3589 -20.4716
12 30.721 8.29279 11.4741
2370000 12
1 2.8518 21.9487 -20.3164
2 9.3007 -0.257505 -20.7862
3 -13.0395 6.66262 -20.5722
4 -14.5655 8.3883 11.3595
5 -7.77427 -0.209902 11.401
6 -14.8477 7.27047 42.5342
7 12.6958 -23.3461 -20.2719
8 -11.1963 -39.9298 -20.5454
9 -42.6834 22.4637 -20.2661
10 -50.4868 -16.7718 11.776
11 -9.44697 14.6794 -20.6118
12 30.7626 8.08825 11.3775
2376000 12
1 2.98646 21.6012 -20.4678
2 8.94211 -0.388152 -20.6252
3 -13.3463 6.76924 -20.6745
4 -14.7916 8.75046 11.658
5 -7.2798 1.02047 11.2661
6 -15.1948 7.38505 42.3935
7 12.442 -23.5187 -20.5442
8 -11.6692 -39.3685 -20.5816
9 -42.7819 22.2493 -20.5058
10 -50.0368 -16.4899 11.2226
11 -8.45295 14.3955 -20.8803
12 30.5209 8.50796 11.7294
2382000 12
1 2.59092 21.6944 -20.7772
2 9.03994 -0.229337 -20.4278
3 -13.6354 7.14063 -20.9972
4 -15.3379 8.81893 11.3722
5 -7.14059 0.77874 11.5008
6 -15.4899 7.74262 42.1277
7 12.2373 -23.4159 -20.5897
8 -11.8514 -39.0211 -20.8472
9 -43.0521 22.3433 -20.8623
10 -49.0306 -16.7313 11.2963
11 -7.59146 14.9237 -20.8851
12 30.0174 8.49129 11.3258
2388000 12
1 2.25891 21.3503 -20.7466
2 8.47402 -0.259844 -20.4788
3 -14.0444 8.12994 -20.7359
4 -15.0736 8.48558 11.714
5 -7.58879 0.634487 11.3328
6 -15.7517 9.11917 42.249
7 11.5568 -23.9131 -20.5755
8 -12.2964 -38.6117 -20.5548
9 -43.3547 21.9652 -20.7919
10 -48.8004 -16.8363 11.5937
11 -7.15491 14.9882 -20.6244
12 30.2385 8.30266 11.7104
2394000 12
1 1.56762 20.2793 -20.68
2 8.19856 -0.91656 -20.6059
3 -14.7538 8.54752 -20.6142
4 -14.5632 8.49706 12.1378
5 -7.94615 0.208263 11.4099
6 -16.5539 9.19385 42.4014
7 10.5707 -24.2289 -20.8839
8 -12.9331 -38.3864 -20.569
9 -44.0801 20.874 -20.6322
10 -48.3071 -17.8539 11.7907
11 -7.23448 15.3207 -20.724
12 30.7116 8.4456 12.0845
2400000 12
1 1.21734 19.9669 -20.4781
2 7.57972 -0.790621 -20.612
3 -14.8318 8.07775 -20.4396
4 -14.4708 8.44491 11.79
5 -8.16354 -0.840108 11.3029
6 -16.7985 8.88736 42.844
7 10.3152 -24.4355 -20.7186
8 -12.9706 -38.6655 -20.4246
9 -44.3973 20.5339 -20.47
10 -48.4755 -17.9754 11.7017
11 -7.21422 15.3842 -20.7469
12 30.7592 8.40191 11.7991
2406000 12
1 1.32642 19.2879 -20.2536
2 7.47325 -0.723011 -20.3896
3 -15.1772 7.79422 -20.4663
4 -15.477 8.51342 11.3358
5 -7.9053 -1.05078 11.8348
6 -16.9508 7.90919 42.7812
7 10.8097 -24.2751 -20.7111
8 -13.3515 -38.9904 -20.5669
9 -44.2588 19.7594 -20.2519
10 -48.7331 -17.9752 11.6547
11 -6.79528 15.2922 -20.4451
12 29.8635 8.43291 11.2947
2412000 12
1 1.40828 18.92 -20.2579
2 7.58317 -0.822796 -20.7132
3 -15.3142 7.76757 -20.3013
4 -15.3939 8.40765 11.5284
5 -8.07432 -1.31172 11.5871
6 -17.1715 7.75084 42.7831
7 10.506 -23.0824 -20.426
8 -13.4583 -39.0751 -20.2728
9 -44.2847 19.5683 -20.2443
10 -48.3826 -18.5151 11.8711
11 -6.98344 14.4372 -20.2439
12 29.8864 8.41428 11.4668
2418000 12
1 1.75261 19.0433 -20.6703
2 6.62348 -0.550916 -20.7803
3 -15.7306 7.49419 -20.6594
4 -15.5457 8.77705 11.433
5 -8.64871 -1.73044 11.6714
6 -17.45 8.16046 42.3576
7 10.695 -22.7398 -20.3601
8 -13.8792 -39.3056 -20.6076
9 -44.0355 19.6877 -20.6536
10 -48.2032 -17.9066 11.8657
11 -6.8483 13.8182 -20.6186
12 29.8141 9.06687 11.421
2424000 12
1 2.05877 18.9879 -20.6985
2 5.66382 -0.758317 -20.7816
3 -15.7468 6.75527 -20.8101
4 -15.6088 8.85765 11.9461
5 -8.49296 -1.95325 11.6632
6 -17.5914 7.24279 42.2211
7 10.54 -22.8272 -20.3847
8 -13.9255 -39.8883 -20.6536
9 -43.7502 19.5657 -20.7669
10 -48.5793 -17.022 11.4639
11 -7.10557 13.6203 -20.4299
12 29.8326 9.25712 12.0148
2430000 12
1 2.94475 19.4691 -20.6201
2 4.99847 -0.960796 -20.3762
3 -15.5379 6.54632 -20.5252
4 -16.6285 8.93758 11.8784
5 -7.75869 -1.71643 11.3163
6 -17.4143 7.2649 42.6882
7 10.7354 -22.9655 -20.5514
8 -13.6914 -40.1029 -20.6475
9 -42.8802 20.0595 -20.722
10 -48.5406 -17.565 11.1902
11 -6.57315 14.4929 -20.7951
12 28.7888 9.35733 11.8529
2436000 12
1 3.0676 19.5239 -20.7819
2 4.97685 -0.752099 -20.4887
3 -15.4577 6.11913 -20.7122
4 -16.8397 8.78842 11.5823
5 -8.15942 -1.59172 11.4216
6 -17.2228 7.13524 42.5032
7 10.6495 -23.5185 -20.2494
8 -13.5789 -40.4498 -20.7655
9 -42.5994 20.1013 -20.7256
10 -48.8099 -17.7194 11.5267
11 -6.33222 15.7816 -20.7871
12 28.6501 9.27998 11.6162
2442000 12
1 3.18547 18.8917 -20.7568
2 4.41753 -0.669881 -20.5026
3 -15.0844 5.92654 -20.6565
4 -17.3078 8.32139 11.6044
5 -8.74319 -1.85142 11.3453
6 -16.9086 6.76945 42.5688
7 10.4203 -23.6818 -20.4195
8 -13.1887 -40.6056 -20.6066
9 -42.5 19.4852 -20.6742
10 -48.7901 -17.2412 11.5267
11 -6.7586 17.5424 -20.7939
12 28.0385 8.66603 11.5595
2448000 12
1 2.89229 18.7768 -20.6536
2 4.935 0.232073 -20.4565
3 -15.3016 5.95313 -20.4703
4 -17.6894 7.89302 11.6438
5 -9.25835 -1.02625 10.9736
6 -17.3808 6.61862 42.7629
7 10.0931 -23.7366 -20.6485
8 -13.3525 -40.4381 -20.587
9 -42.7827 19.3453 -20.6648
10 -48.8473 -16.7948 11.4535
11 -6.5478 18.4862 -20.7973
12 27.6732 8.21692 11.6828
2454000 12
1 2.87322 18.8562 -20.5992
2 4.18742 0.637143 -20.6901
3 -14.8775 6.56446 -20.7885
4 -18.0727 8.53387 11.6014
5 -9.11351 -0.0253313 11.1992
6 -17.6271 6.88917 42.2901
7 10.1188 -23.9772 -20.4941
8 -12.5737 -40.2067 -20.599
9 -42.842 19.451 -20.6131
10 -48.588 -17.398 11.796
11 -7.24958 18.8545 -20.8079
12 27.3501 8.95076 11.6302
2460000 12
1 2.91364 18.4391 -20.3352
2 4.14189 0.827302 -20.5988
3 -15.1049 7.06322 -20.5482
4 -17.5973 8.90486 11.3717
5 -8.89991 0.221218 11.1866
6 -17.4931 7.20884 42.6176
7 11.0948 -24.052 -20.7934
8 -12.6106 -40.295 -20.6677
9 -42.9436 19.0617 -20.3569
10 -48.4962 -16.9911 11.5412
11 -7.56694 18.8204 -21.2612
12 27.8568 9.36287 11.3841
2466000 12
1 1.9634 18.3124 -20.1608
2 4.14234 1.56356 -19.9972
3 -16.0479 6.1516 -20.373
4 -17.3644 9.29979 11.243
5 -8.90711 0.518878 11.3621
6 -17.764 6.86342 42.5693
7 11.8992 -23.7076 -20.7481
8 -13.2158 -40.3217 -20.3757
9 -43.8095 18.9777 -20.1457
10 -48.2559 -17.4121 11.559
11 -7.245 19.4303 -20.5783
12 28.0728 9.72611 11.2657
2472000 12
1 1.68444 18.0463 -20.6764
2 4.48597 2.43738 -20.3834
3 -16.7884 5.46221 -20.5454
4 -17.7483 9.98809 11.5183
5 -8.06603 1.22811 11.7733
6 -18.7265 6.2082 42.6002
7 11.8265 -24.2903 -20.7428
8 -14.347 -40.336 -20.6689
9 -44.1845 18.6618 -20.6576
10 -47.5758 -16.7534 11.558
11 -7.61118 20.6876 -20.0937
12 27.8627 10.6077 11.5145
2478000 12
1 1.10408 18.2949 -20.9101
2 4.05665 2.6567 -20.5399
3 -17.0473 5.91946 -20.6731
4 -18.3914 10.3134 11.6333
5 -7.45399 1.71978 11.8417
6 -18.998 6.16598 42.4599
7 12.3249 -24.6734 -20.5033
8 -15.1385 -39.8148 -20.6016
9 -44.6393 18.96 -20.9215
10 -47.1202 -16.5677 11.6426
11 -7.88406 20.4108 -20.1742
12 27.2111 10.9495 11.6734
2484000 12
1 0.609956 18.3295 -20.6037
2 4.23074 2.87997 -20.4177
3 -17.4371 5.56306 -20.6347
4 -17.6637 9.84357 11.8446
5 -7.71747 1.97697 12.0189
6 -19.3566 5.92236 42.2691
7 11.888 -25.1698 -20.4888
8 -15.8956 -39.7244 -20.4988
9 -44.9782 18.936 -20.5353
10 -47.5501 -15.9433 11.7986
11 -7.50867 20.2349 -20.3884
12 28.0888 10.4829 11.8105
2490000 12
1 0.0809417 18.4407 -20.5911
2 4.56706 3.70559 -20.5472
3 -17.25 5.26875 -20.5732
4 -18.0809 9.24673 11.9001
5 -7.6749 2.59183 12.0011
6 -19.2424 5.79158 42.4893
7 10.7126 -26.096 -20.5407
8 -16.0565 -39.748 -20.5636
9 -45.3889 18.8533 -20.597
10 -48.3457 -15.7249 11.7338
11 -7.97564 21.062 -20.3274
12 27.5757 9.87647 11.8125
2496000 12
1 -1.13818 17.97 -20.3693
2 5.1808 4.3265 -20.3291
3 -17.4423 5.59096 -20.5381
4 -18.5392 9.01209 11.6984
5 -7.36315 2.62435 12.0156
6 -19.3372 5.87174 42.6643
7 9.77706 -27.7909 -20.3417
8 -16.324 -39.2481 -20.6633
9 -46.622 18.4206 -20.4045
10 -48.38 -15.4275 11.6476
11 -8.63857 22.1118 -20.5689
12 27.2182 9.63986 11.6542
2502000 12
1 -1.59161 17.8852 -20.6516
2 6.70065 4.8996 -20.6103
3 -18.3427 6.49009 -20.7681
4 -18.4123 8.80003 11.5521
5 -7.95114 2.57573 11.7629
6 -20.2588 6.76361 42.4498
7 8.97159 -29.5625 -20.7468
8 -17.2199 -38.3312 -20.9594
9 -46.9699 18.1745 -20.674
10 -48.5276 -14.9844 11.784
11 -9.09612 23.4188 -20.5152
12 27.4783 9.53787 11.5614
2508000 12
1 -1.81439 18.1691 -20.833
2 6.89395 5.65349 -20.4849
3 -19.0791 7.19359 -20.7378
4 -18.4984 9.41468 11.6083
5 -8.33835 2.48274 11.5282
6 -20.9156 7.82605 42.4189
7 8.62229 -29.8018 -20.519
8 -17.8692 -37.8274 -21.0233
9 -47.1278 18.4738 -20.7809
10 -49.2472 -14.6089 11.4084
11 -9.63866 22.9332 -20.6437
12 27.136 9.99048 11.6485
2514000 12
1 -2.07675 18.1204 -20.5951
2 7.09115 5.47219 -20.5431
3 -18.8321 7.61155 -20.6697
4 -18.4483 9.52636 11.6124
5 -8.48964 1.58698 11.7446
6 -21.0718 8.50961 42.5483
7 8.63565 -30.0788 -20.4559
8 -17.8864 -37.5004 -20.8795
9 -47.4121 18.3263 -20.5072
10 -48.5564 -15.3969 11.1508
11 -10.1602 22.2879 -20.699
12 27.195 10.1636 11.5805
2520000 12
1 -1.81523 17.7062 -20.7182
2 7.33064 5.24207 -20.5447
3 -19.1875 7.48682 -20.4844
4 -18.6459 9.05956 11.5097
5 -8.95215 0.452117 11.9088
6 -21.287 7.81326 42.6779
7 8.44412 -30.1344 -20.2171
8 -18.157 -37.4296 -20.6982
9 -47.2056 18.0495 -20.676
10 -48.6531 -14.7763 11.2607
11 -9.50058 23.3893 -20.721
12 27.0449 9.73276 11.5535
2526000 12
1 -1.50602 17.7761 -20.8908
2 7.27451 4.73997 -20.7759
3 -19.3432 7.22774 -20.7844
4 -18.9616 9.59825 11.6946
5 -9.3077 0.0099522 11.6276
6 -21.3163 7.48108 42.4559
7 8.93896 -30.4007 -20.6984
8 -18.4176 -37.6804 -20.9306
9 -47.0685 18.2124 -20.8504
10 -48.8692 -15.1551 11.5126
11 -9.31381 23.4922 -20.2985
12 26.8677 10.2932 11.6806
2532000 12
1 -2.55547 17.6903 -20.7902
2 7.70595 4.89699 -20.5171
3 -19.0149 7.26279 -20.7371
4 -19.1931 9.98163 11.4296
5 -9.09689 0.254298 11.5902
6 -21.0245 7.56314 42.4553
7 9.45079 -30.4484 -21.0356
8 -18.2305 -37.7474 -20.872
9 -47.9443 18.0477 -20.7728
10 -49.4292 -14.6132 11.5468
11 -9.04169 23.8767 -20.5306
12 26.6656 10.6807 11.3995
2538000 12
1 -2.78202 18.0636 -20.7142
2 8.36806 4.90125 -20.7979
3 -19.0966 7.50794 -20.7554
4 -18.9296 10.0685 11.5971
5 -9.79364 0.67342 11.4652
6 -21.1665 7.3012 42.4659
7 9.6566 -30.5649 -20.5162
8 -18.4411 -37.2287 -20.8331
9 -48.1548 18.4322 -20.6788
10 -49.6293 -14.9678 11.5294
11 -9.20256 25.103 -20.6204
12 26.8982 10.8358 11.557
2544000 12
1 -3.30902 17.3007 -20.4784
2 8.07084 4.93291 -20.6591
3 -19.2784 7.78335 -20.7938
4 -18.4491 10.1506 11.1046
5 -10.3287 0.407847 11.2984
6 -21.2195 7.18552 42.1996
7 9.99912 -30.4736 -20.4243
8 -18.7284 -36.8685 -20.7989
9 -48.7826 17.7109 -20.3919
10 -48.6036 -16.3751 11.9572
11 -9.15626 24.8164 -20.6419
12 27.311 10.8414 11.107
2550000 12
1 -3.72489 16.2915 -20.3571
2 7.7104 5.38117 -20.5195
3 -19.9816 7.48009 -20.7334
4 -18.25 9.94303 10.9142
5 -10.5356 0.15172 11.4509
6 -21.7935 6.81273 42.4584
7 9.64702 -31.0448 -19.9222
8 -19.3798 -37.0539 -20.6955
9 -49.2345 16.7673 -20.3374
10 -48.3 -16.5688 11.721
11 -8.11466 24.4011 -20.3726
12 27.6121 10.6327 10.9393
2556000 12
1 -3.76436 15.0996 -20.323
2 7.58651 5.27742 -20.7516
3 -20.302 7.07476 -20.7856
4 -18.1506 10.0617 11.2814
5 -9.80747 0.905614 11.3873
6 -22.3042 6.43577 42.5035
7 9.47003 -31.2217 -20.3438
8 -19.726 -37.6892 -20.9125
9 -49.174 15.5172 -20.3326
10 -48.5451 -16.6302 11.5047
11 -7.95336 24.416 -20.6272
12 27.6236 10.7922 11.3044
2562000 12
1 -3.45612 15.5541 -20.4805
2 7.4693 4.63768 -20.2467
3 -20.5013 7.45433 -20.6726
4 -17.7997 10.1691 11.492
5 -10.6285 1.18455 11.7805
6 -22.4981 6.55494 42.5455
7 9.37071 -31.6182 -20.5906
8 -20.04 -37.4758 -20.6786
9 -48.9828 16.0453 -20.3969
10 -47.6767 -17.9185 11.3378
11 -8.18535 24.1583 -20.6289
12 28.0698 10.8024 11.4739
2568000 12
1 -2.59004 16.346 -20.3791
2 7.5295 4.20035 -20.3442
3 -20.8693 7.72549 -20.3895
4 -17.5748 9.53769 12.0121
5 -10.8909 1.61951 11.9083
6 -22.6237 6.72547 42.8006
7 8.5357 -31.9963 -20.4428
8 -21.0321 -37.1218 -20.4279
9 -48.2673 16.9084 -20.3192
10 -47.9902 -17.8642 11.9092
11 -7.9797 24.3122 -20.5484
12 28.4755 10.1864 11.9848
2574000 12
1 -2.34145 16.1687 -20.6669
2 7.58218 3.64157 -20.6431
3 -21.3882 8.70298 -20.4294
4 -18.2173 8.87966 12.0844
5 -10.5038 2.50578 11.961
